trial,scenario,endpoint,GMR,CI_lower,CI_upper,pass,n_R,n_T
88,S00,AUClast,1.019592,0.9374744,1.108903,TRUE,117,117
88,S00,Cmax,1.067371,0.9966539,1.143106,TRUE,117,117
88,Vmax_down_125,AUCinf_A,1.256722,1.150972,1.37219,FALSE,98,105
88,Vmax_down_125,AUCinf_B,1.258868,1.160939,1.365057,FALSE,116,117
88,Vmax_down_125,AUCinf_C,1.27754,1.177261,1.386361,FALSE,117,117
88,Vmax_down_125,AUCinf_true,1.269944,1.173848,1.373908,FALSE,117,117
88,Vmax_down_125,AUClast,1.282393,1.180651,1.392901,FALSE,117,117
88,Vmax_down_125,Cmax,1.131424,1.058969,1.208835,TRUE,117,117
89,S00,AUCinf_A,1.092974,0.9944944,1.201206,TRUE,101,87
89,S00,AUCinf_B,1.018246,0.931254,1.113365,TRUE,114,116
89,S00,AUCinf_C,1.004938,0.916828,1.101516,TRUE,117,117
89,S00,AUCinf_true,1.027273,0.9423243,1.119881,TRUE,117,117
89,S00,AUClast,1.010109,0.9212838,1.107499,TRUE,117,117
89,S00,Cmax,1.043187,0.9675624,1.124721,TRUE,117,117
89,Vmax_down_125,AUCinf_A,1.247823,1.137785,1.368503,FALSE,101,104
89,Vmax_down_125,AUCinf_B,1.246277,1.140549,1.361806,FALSE,114,117
89,Vmax_down_125,AUCinf_C,1.259291,1.151514,1.377155,FALSE,117,117
89,Vmax_down_125,AUCinf_true,1.27795,1.172867,1.392447,FALSE,117,117
89,Vmax_down_125,AUClast,1.273083,1.163321,1.393201,FALSE,117,117
89,Vmax_down_125,Cmax,1.102479,1.024075,1.186885,TRUE,117,117
90,S00,AUCinf_A,1.059051,0.9606056,1.167586,TRUE,82,89
90,S00,AUCinf_B,1.054673,0.9729559,1.143254,TRUE,116,116
90,S00,AUCinf_C,1.053624,0.9688684,1.145793,TRUE,117,117
90,S00,AUCinf_true,1.070141,0.9897164,1.1571,TRUE,117,117
90,S00,AUClast,1.049167,0.9644301,1.14135,TRUE,117,117
90,S00,Cmax,1.047561,0.9761453,1.1242,TRUE,117,117
90,Vmax_down_125,AUCinf_A,1.271981,1.158002,1.397179,FALSE,82,93
90,Vmax_down_125,AUCinf_B,1.304232,1.202101,1.415041,FALSE,116,116
90,Vmax_down_125,AUCinf_C,1.318175,1.214598,1.430586,FALSE,117,117
90,Vmax_down_125,AUCinf_true,1.329567,1.231204,1.435789,FALSE,117,117
90,Vmax_down_125,AUClast,1.317617,1.21427,1.42976,FALSE,117,117
90,Vmax_down_125,Cmax,1.108734,1.035373,1.187292,TRUE,117,117
91,S00,AUCinf_A,1.03954,0.9517975,1.13537,TRUE,97,88
91,S00,AUCinf_B,1.065841,0.9848098,1.153539,TRUE,115,116
91,S00,AUCinf_C,1.069442,0.9853344,1.160729,TRUE,117,117
91,S00,AUCinf_true,1.058056,0.9778128,1.144884,TRUE,117,117
91,S00,AUClast,1.072183,0.9875669,1.164049,TRUE,117,117
91,S00,Cmax,1.038373,0.965568,1.116667,TRUE,117,117
91,Vmax_down_125,AUCinf_A,1.303785,1.195781,1.421543,FALSE,97,96
91,Vmax_down_125,AUCinf_B,1.314813,1.215334,1.422436,FALSE,115,117
91,Vmax_down_125,AUCinf_C,1.335073,1.231761,1.44705,FALSE,117,117
91,Vmax_down_125,AUCinf_true,1.32048,1.222589,1.42621,FALSE,117,117
91,Vmax_down_125,AUClast,1.348361,1.244505,1.460884,FALSE,117,117
91,Vmax_down_125,Cmax,1.102042,1.026951,1.182623,TRUE,117,117
92,S00,AUCinf_A,0.9682585,0.8856955,1.058518,TRUE,90,92
92,S00,AUCinf_B,0.9777749,0.9033465,1.058336,TRUE,117,115
92,S00,AUCinf_C,0.9599052,0.8836249,1.04277,TRUE,117,117
92,S00,AUCinf_true,0.9742644,0.9026679,1.05154,TRUE,117,117
92,S00,AUClast,0.9627784,0.8861021,1.04609,TRUE,117,117
92,S00,Cmax,0.9499529,0.8817236,1.023462,TRUE,117,117
92,Vmax_down_125,AUCinf_A,1.179345,1.08295,1.284321,FALSE,90,86
92,Vmax_down_125,AUCinf_B,1.215312,1.123977,1.314069,FALSE,117,117
92,Vmax_down_125,AUCinf_C,1.208522,1.116171,1.308514,FALSE,117,117
92,Vmax_down_125,AUCinf_true,1.222666,1.135262,1.316799,FALSE,117,117
92,Vmax_down_125,AUClast,1.218639,1.1256,1.319368,FALSE,117,117
92,Vmax_down_125,Cmax,1.008701,0.9387494,1.083866,TRUE,117,117
93,S00,AUCinf_A,0.9988129,0.9131582,1.092502,TRUE,94,96
93,S00,AUCinf_B,0.9882633,0.9075096,1.076203,TRUE,115,115
93,S00,AUCinf_C,0.9871553,0.9043047,1.077596,TRUE,117,117
93,S00,AUCinf_true,0.9811172,0.901845,1.067357,TRUE,117,117
93,S00,AUClast,0.9858617,0.9022935,1.07717,TRUE,117,117
93,S00,Cmax,1.03551,0.9586725,1.118506,TRUE,117,117
93,Vmax_down_125,AUCinf_A,1.188844,1.091285,1.295126,FALSE,94,103
93,Vmax_down_125,AUCinf_B,1.228427,1.128711,1.336952,FALSE,115,116
93,Vmax_down_125,AUCinf_C,1.241782,1.140321,1.35227,FALSE,117,117
93,Vmax_down_125,AUCinf_true,1.233013,1.13483,1.33969,FALSE,117,117
93,Vmax_down_125,AUClast,1.247617,1.144524,1.359997,FALSE,117,117
93,Vmax_down_125,Cmax,1.100213,1.021571,1.18491,TRUE,117,117
94,S00,AUCinf_A,0.979638,0.9026334,1.063212,TRUE,94,96
94,S00,AUCinf_B,0.9773344,0.9056172,1.054731,TRUE,113,115
94,S00,AUCinf_C,0.9885789,0.9146426,1.068492,TRUE,117,117
94,S00,AUCinf_true,0.9947047,0.9217591,1.073423,TRUE,117,117
94,S00,AUClast,0.9871952,0.9126466,1.067833,TRUE,117,117
94,S00,Cmax,1.030268,0.9582297,1.107721,TRUE,117,117
94,Vmax_down_125,AUCinf_A,1.144141,1.053577,1.24249,TRUE,94,93
94,Vmax_down_125,AUCinf_B,1.22931,1.139593,1.32609,FALSE,113,117
94,Vmax_down_125,AUCinf_C,1.236854,1.147791,1.332827,FALSE,117,117
94,Vmax_down_125,AUCinf_true,1.24444,1.155641,1.340063,FALSE,117,117
94,Vmax_down_125,AUClast,1.240825,1.150835,1.337851,FALSE,117,117
94,Vmax_down_125,Cmax,1.092748,1.019192,1.171612,TRUE,117,117
95,S00,AUCinf_A,0.9851915,0.9093726,1.067332,TRUE,94,100
95,S00,AUCinf_B,0.9867429,0.9151008,1.063994,TRUE,114,116
95,S00,AUCinf_C,1.002661,0.924996,1.086848,TRUE,117,117
95,S00,AUCinf_true,0.9916697,0.9198792,1.069063,TRUE,117,117
95,S00,AUClast,0.9997789,0.9218483,1.084297,TRUE,117,117
95,S00,Cmax,1.023392,0.9578407,1.09343,TRUE,117,117
95,Vmax_down_125,AUCinf_A,1.158426,1.069465,1.254787,FALSE,94,102
95,Vmax_down_125,AUCinf_B,1.211366,1.121093,1.308909,FALSE,114,117
95,Vmax_down_125,AUCinf_C,1.24574,1.14983,1.34965,FALSE,117,117
95,Vmax_down_125,AUCinf_true,1.234896,1.145832,1.330884,FALSE,117,117
95,Vmax_down_125,AUClast,1.251774,1.155332,1.356266,FALSE,117,117
95,Vmax_down_125,Cmax,1.081656,1.014181,1.153621,TRUE,117,117
96,S00,AUCinf_A,0.9540716,0.8736154,1.041937,TRUE,98,92
96,S00,AUCinf_B,0.9334565,0.861053,1.011948,TRUE,117,114
96,S00,AUCinf_C,0.9072739,0.8338968,0.9871076,TRUE,117,117
96,S00,AUCinf_true,0.9183082,0.8475501,0.9949734,TRUE,117,117
96,S00,AUClast,0.9083041,0.8344834,0.9886551,TRUE,117,117
96,S00,Cmax,0.9355265,0.8723834,1.00324,TRUE,117,117
96,Vmax_down_125,AUCinf_A,1.121837,1.030347,1.221451,TRUE,98,100
96,Vmax_down_125,AUCinf_B,1.136668,1.048473,1.232282,TRUE,117,117
96,Vmax_down_125,AUCinf_C,1.140785,1.052374,1.236623,TRUE,117,117
96,Vmax_down_125,AUCinf_true,1.150335,1.064345,1.243273,TRUE,117,117
96,Vmax_down_125,AUClast,1.148205,1.058423,1.245603,TRUE,117,117
96,Vmax_down_125,Cmax,0.9969632,0.9322781,1.066136,TRUE,117,117
97,S00,AUCinf_A,0.9561074,0.8783936,1.040697,TRUE,96,89
97,S00,AUCinf_B,0.9239353,0.8550134,0.9984129,TRUE,115,114
97,S00,AUCinf_C,0.9108883,0.8398506,0.9879346,TRUE,117,117
97,S00,AUCinf_true,0.9302246,0.8623723,1.003416,TRUE,117,117
97,S00,AUClast,0.9077967,0.8372214,0.9843214,TRUE,117,117
97,S00,Cmax,0.9095921,0.8486219,0.9749428,TRUE,117,117
97,Vmax_down_125,AUCinf_A,1.079231,0.9945409,1.171134,TRUE,96,97
97,Vmax_down_125,AUCinf_B,1.127133,1.040646,1.220807,TRUE,115,117
97,Vmax_down_125,AUCinf_C,1.141942,1.054941,1.236118,TRUE,117,117
97,Vmax_down_125,AUCinf_true,1.166419,1.081483,1.258026,FALSE,117,117
97,Vmax_down_125,AUClast,1.14843,1.060598,1.243536,TRUE,117,117
97,Vmax_down_125,Cmax,0.9698192,0.9073136,1.036631,TRUE,117,117
98,S00,AUCinf_A,0.9689612,0.8849521,1.060945,TRUE,95,91
98,S00,AUCinf_B,0.9798015,0.9027896,1.063383,TRUE,116,115
98,S00,AUCinf_C,0.9790318,0.8949995,1.070954,TRUE,117,117
98,S00,AUCinf_true,0.9857578,0.9071796,1.071142,TRUE,117,117
98,S00,AUClast,0.9774612,0.8938698,1.06887,TRUE,117,117
98,S00,Cmax,0.9792805,0.9066915,1.057681,TRUE,117,117
98,Vmax_down_125,AUCinf_A,1.15259,1.058871,1.254604,FALSE,95,97
98,Vmax_down_125,AUCinf_B,1.206417,1.112002,1.308848,FALSE,116,116
98,Vmax_down_125,AUCinf_C,1.227218,1.125122,1.338578,FALSE,117,117
98,Vmax_down_125,AUCinf_true,1.235093,1.139134,1.339135,FALSE,117,117
98,Vmax_down_125,AUClast,1.234224,1.131937,1.345754,FALSE,117,117
98,Vmax_down_125,Cmax,1.04496,0.9702817,1.125387,TRUE,117,117
99,S00,AUCinf_A,1.033689,0.9544307,1.11953,TRUE,96,96
99,S00,AUCinf_B,1.020726,0.9479066,1.09914,TRUE,116,116
99,S00,AUCinf_C,1.012298,0.9371543,1.093467,TRUE,117,117
99,S00,AUCinf_true,1.023216,0.951542,1.100289,TRUE,117,117
99,S00,AUClast,1.004386,0.9301044,1.0846,TRUE,117,117
99,S00,Cmax,1.039204,0.9675723,1.11614,TRUE,117,117
99,Vmax_down_125,AUCinf_A,1.232736,1.140339,1.332618,FALSE,96,107
99,Vmax_down_125,AUCinf_B,1.251646,1.162256,1.347912,FALSE,116,117
99,Vmax_down_125,AUCinf_C,1.268409,1.177645,1.366168,FALSE,117,117
99,Vmax_down_125,AUCinf_true,1.27936,1.192483,1.372565,FALSE,117,117
99,Vmax_down_125,AUClast,1.271878,1.181148,1.369577,FALSE,117,117
99,Vmax_down_125,Cmax,1.099173,1.025967,1.177603,TRUE,117,117
100,S00,AUCinf_A,0.9013823,0.8238551,0.986205,TRUE,96,99
100,S00,AUCinf_B,0.9235794,0.8491854,1.004491,TRUE,116,116
100,S00,AUCinf_C,0.9349652,0.8579668,1.018874,TRUE,117,117
100,S00,AUCinf_true,0.9775091,0.9001311,1.061539,TRUE,117,117
100,S00,AUClast,0.9333701,0.8565376,1.017095,TRUE,117,117
100,S00,Cmax,0.980781,0.9171617,1.048813,TRUE,117,117
100,Vmax_down_125,AUCinf_A,1.112257,1.016959,1.216485,TRUE,96,99
100,Vmax_down_125,AUCinf_B,1.156237,1.063968,1.256509,FALSE,116,117
100,Vmax_down_125,AUCinf_C,1.171267,1.075879,1.275111,FALSE,117,117
100,Vmax_down_125,AUCinf_true,1.217621,1.122032,1.321353,FALSE,117,117
100,Vmax_down_125,AUClast,1.17512,1.079963,1.278661,FALSE,117,117
100,Vmax_down_125,Cmax,1.039517,0.9734721,1.110042,TRUE,117,117
