bin,n,pass_pct,lo,hi,config,model,ratio
-0.31,349,0,0,1.08872093249287,F3B,k2020,0.733446956224289
-0.21,466,4.72103004291846,3.13809035440062,7.04437820441421,F3B,k2020,0.810584245970187
-0.11,538,49.8141263940521,45.6054741829024,54.0254141576921,F3B,k2020,0.895834135296528
0.27,376,0,8.67361737988404e-17,1.01133215753247,F3B,k2020,1.30996445073325
0.29,346,0.289017341040462,0.0510368890223897,1.61870769767855,F3B,k2020,1.33642748802547
-0.09,531,58.5687382297552,54.3319701116967,62.682417703461,F3B,k2020,0.913931185271228
0.33,302,0,0,1.25602945902317,F3B,k2020,1.39096812846378
-0.07,536,67.910447761194,63.8430331184756,71.7229644281805,F3B,k2020,0.932393819905948
-0.33,307,0,0,1.23582575994473,F3B,k2020,0.718923733431926
0.19,484,10.1239669421488,7.74287342740994,13.1330601324161,F3B,k2020,1.20924959765725
0.23,428,1.4018691588785,0.644030884229143,3.02431973313752,F3B,k2020,1.25860000992948
0.61,17,0,1.38777878078145e-15,18.4318135008852,F3B,k2020,1.84043139878164
0.17,544,15.2573529411765,12.4801254251269,18.5218106434397,F3B,k2020,1.18530485132037
-0.27,365,0.273972602739726,0.0483792739954787,1.53535234862937,F3B,k2020,0.763379494336853
-0.01,563,81.5275310834814,78.1120202442437,84.5157206303516,F3B,k2020,0.990049833749168
0.07,535,73.2710280373832,69.36486028271,76.8453924593415,F3B,k2020,1.07250818125422
0.09,558,63.6200716845878,59.5478173418479,67.5060779543534,F3B,k2020,1.09417428370521
-0.19,468,9.18803418803419,6.89285663234421,12.1477463373993,F3B,k2020,0.826959133943362
-0.05,557,77.1992818671454,73.5357537229658,80.4902094497874,F3B,k2020,0.951229424500714
-0.15,469,26.6524520255864,22.8524062343463,30.8318581391281,F3B,k2020,0.860707976425058
-0.03,569,79.0861159929701,75.5549435827906,82.2271870404761,F3B,k2020,0.970445533548508
-0.25,394,0,0,0.965575290237777,F3B,k2020,0.778800783071405
0.21,422,7.10900473933649,5.02473588044589,9.96710145673912,F3B,k2020,1.23367805995674
-0.13,481,39.2931392931393,35.0297848489205,43.726157299564,F3B,k2020,0.878095430920561
-0.67,20,0,1.38777878078145e-15,16.1125158052819,F3B,k2020,0.511708577786543
-0.17,456,16.0087719298246,12.9292166653823,19.6562442465103,F3B,k2020,0.843664816596384
-0.59,83,0,3.46944695195361e-16,4.42353096419738,F3B,k2020,0.554327284734507
-0.41,207,0,0,1.82196558598137,F3B,k2020,0.663650250136319
-0.37,271,0,0,1.397699909314,F3B,k2020,0.690734330637355
-0.35,307,0,0,1.23582575994473,F3B,k2020,0.704688089718713
-0.39,235,0,0,1.60837186293441,F3B,k2020,0.677056874498165
0.31,323,0,0,1.17532788972208,F3B,k2020,1.36342511413218
0.11,528,52.8409090909091,48.5778104640391,57.0629682873057,F3B,k2020,1.11627807045887
0.47,129,0,0,2.89176199568782,F3B,k2020,1.59999419321736
-0.51,129,0,0,2.89176199568782,F3B,k2020,0.600495578812266
0.49,97,0,0,3.80940425259477,F3B,k2020,1.63231621995538
-0.53,125,0,1.73472347597681e-16,2.98153937083264,F3B,k2020,0.588604969678355
0.43,156,0,0,2.40329314374149,F3B,k2020,1.53725752354828
0.05,543,74.7697974217311,70.9513072828966,78.2402811859293,F3B,k2020,1.05127109637602
0.15,501,28.3433133732535,24.5734598557466,32.4427486571378,F3B,k2020,1.16183424272828
0.25,412,0.728155339805825,0.24794129969244,2.11869593955831,F3B,k2020,1.28402541668774
-0.43,200,0,0,1.88453263772666,F3B,k2020,0.650509094723317
-0.49,161,0,0,2.3303960351823,F3B,k2020,0.612626394184416
-0.57,89,0,0,4.13765452362525,F3B,k2020,0.565525438699537
-0.61,71,0,3.46944695195361e-16,5.13279521968903,F3B,k2020,0.5433508690745
0.41,181,0,0,2.07824524065272,F3B,k2020,1.50681778511285
-0.23,432,1.62037037037037,0.787075711408784,3.30649052916176,F3B,k2020,0.794533602503334
0.53,58,0,0,6.21178557872029,F3B,k2020,1.69893230861855
0.45,132,0,1.73472347597681e-16,2.82789867986085,F3B,k2020,1.56831218549017
-0.47,155,0,0,2.41842328143718,F3B,k2020,0.625002268282701
0.37,233,0,0,1.62195370684758,F3B,k2020,1.44773461466332
-0.45,184,0,0,2.04505376225864,F3B,k2020,0.637628151621773
-0.55,103,0,0,3.59547582286481,F3B,k2020,0.576949810380487
0.51,82,0,0,4.47506236901003,F3B,k2020,1.66529119494589
0.35,282,0,0,1.34391240393992,F3B,k2020,1.41906754859326
0.55,34,0,6.93889390390723e-16,10.1514554153324,F3B,k2020,1.7332530178674
-0.63,43,0,6.93889390390723e-16,8.20098032257911,F3B,k2020,0.532591801006897
-0.69,25,0,0,13.3192250939048,F3B,k2020,0.501576069066056
-0.75,9,0,0,29.9145048419544,F3B,k2020,0.472366552741015
-0.79,9,0,0,29.9145048419544,F3B,k2020,0.453844795282356
0.59,28,0,0,12.0643304765846,F3B,k2020,1.80398841539786
-0.71,9,0,0,29.9145048419544,F3B,k2020,0.491644197460965
-0.65,43,0,6.93889390390723e-16,8.20098032257911,F3B,k2020,0.522045776761016
-0.73,19,0,0,16.8179224052616,F3B,k2020,0.481908990090202
0.65,3,0,0,56.1497031755046,F3B,k2020,1.9155408290139
-0.83,3,0,0,56.1497031755046,F3B,k2020,0.436049286321536
-0.77,7,0,0,35.4330435066687,F3B,k2020,0.463013068311228
0.57,29,0,0,11.6969798499741,F3B,k2020,1.76826705143374
-0.81,6,0,0,39.0334287902165,F3B,k2020,0.444858066222941
0.63,5,0,2.77555756156289e-15,43.4482464783175,F3B,k2020,1.87761057926434
-0.89,1,0,0,79.3450685622763,F3B,k2020,0.410655752752345
0.03,562,83.2740213523132,79.9647968803118,86.1314557307071,F3C,k2020,1.03045453395352
0.39,230,0,0,1.64276208336508,F3C,k2020,1.47698079388264
0.01,555,82.5225225225225,79.1423509016022,85.4555765252225,F3C,k2020,1.01005016708417
0.13,534,38.9513108614232,34.9083026169851,43.1521465981546,F3C,k2020,1.13882838332462
-0.29,356,0,0,1.06754203178358,F3C,k2020,0.748263567578565
-0.31,349,0,0,1.08872093249287,F3C,k2020,0.733446956224289
-0.21,466,5.15021459227468,3.48505072685234,7.54876884088367,F3C,k2020,0.810584245970187
-0.11,538,49.8141263940521,45.6054741829024,54.0254141576921,F3C,k2020,0.895834135296528
0.27,376,0,8.67361737988404e-17,1.01133215753247,F3C,k2020,1.30996445073325
0.29,346,0.289017341040462,0.0510368890223897,1.61870769767855,F3C,k2020,1.33642748802547
-0.09,531,58.7570621468927,54.5217286477983,62.8666017567036,F3C,k2020,0.913931185271228
0.33,302,0,0,1.25602945902317,F3C,k2020,1.39096812846378
-0.07,536,68.0970149253731,64.0343005905651,71.9021760972019,F3C,k2020,0.932393819905948
-0.33,307,0,0,1.23582575994473,F3C,k2020,0.718923733431926
0.19,484,10.1239669421488,7.74287342740994,13.1330601324161,F3C,k2020,1.20924959765725
0.23,428,1.16822429906542,0.499999551827414,2.70521813581505,F3C,k2020,1.25860000992948
0.61,17,0,1.38777878078145e-15,18.4318135008852,F3C,k2020,1.84043139878164
0.17,544,15.8088235294118,12.9842313988287,19.1129120337289,F3C,k2020,1.18530485132037
-0.27,365,0.273972602739726,0.0483792739954787,1.53535234862937,F3C,k2020,0.763379494336853
-0.01,563,81.5275310834814,78.1120202442437,84.5157206303516,F3C,k2020,0.990049833749168
0.07,535,73.4579439252337,69.5587174938663,77.0227019368764,F3C,k2020,1.07250818125422
0.09,558,64.15770609319,60.0945391989974,68.0272730167907,F3C,k2020,1.09417428370521
-0.19,468,9.82905982905983,7.45006616359802,12.8621503720657,F3C,k2020,0.826959133943362
-0.05,557,77.37881508079,73.7236550160391,80.6589151743561,F3C,k2020,0.951229424500714
-0.15,469,26.865671641791,23.0538974801659,31.0533416478886,F3C,k2020,0.860707976425058
-0.03,569,79.0861159929701,75.5549435827906,82.2271870404761,F3C,k2020,0.970445533548508
-0.25,394,0,0,0.965575290237777,F3C,k2020,0.778800783071405
0.21,422,7.34597156398104,5.22316738964921,10.2383283047889,F3C,k2020,1.23367805995674
-0.13,481,39.0852390852391,34.8275967600356,43.5158394107496,F3C,k2020,0.878095430920561
-0.67,20,0,1.38777878078145e-15,16.1125158052819,F3C,k2020,0.511708577786543
-0.17,456,16.0087719298246,12.9292166653823,19.6562442465103,F3C,k2020,0.843664816596384
-0.59,83,0,3.46944695195361e-16,4.42353096419738,F3C,k2020,0.554327284734507
-0.41,207,0,0,1.82196558598137,F3C,k2020,0.663650250136319
-0.37,271,0,0,1.397699909314,F3C,k2020,0.690734330637355
-0.35,307,0,0,1.23582575994473,F3C,k2020,0.704688089718713
-0.39,235,0,0,1.60837186293441,F3C,k2020,0.677056874498165
0.31,323,0,0,1.17532788972208,F3C,k2020,1.36342511413218
0.11,528,53.5984848484849,49.3340389563486,57.8109474620215,F3C,k2020,1.11627807045887
0.47,129,0,0,2.89176199568782,F3C,k2020,1.59999419321736
-0.51,129,0,0,2.89176199568782,F3C,k2020,0.600495578812266
0.49,97,0,0,3.80940425259477,F3C,k2020,1.63231621995538
-0.53,125,0,1.73472347597681e-16,2.98153937083264,F3C,k2020,0.588604969678355
0.43,156,0,0,2.40329314374149,F3C,k2020,1.53725752354828
0.05,543,75.3222836095764,71.5264941320687,78.7623044884783,F3C,k2020,1.05127109637602
0.15,501,29.5409181636727,25.7138457216102,33.6793466523128,F3C,k2020,1.16183424272828
0.25,412,0.970873786407767,0.378183354416607,2.46940641074917,F3C,k2020,1.28402541668774
-0.43,200,0,0,1.88453263772666,F3C,k2020,0.650509094723317
-0.49,161,0,0,2.3303960351823,F3C,k2020,0.612626394184416
-0.57,89,0,0,4.13765452362525,F3C,k2020,0.565525438699537
-0.61,71,0,3.46944695195361e-16,5.13279521968903,F3C,k2020,0.5433508690745
0.41,181,0,0,2.07824524065272,F3C,k2020,1.50681778511285
-0.23,432,1.62037037037037,0.787075711408784,3.30649052916176,F3C,k2020,0.794533602503334
0.53,58,0,0,6.21178557872029,F3C,k2020,1.69893230861855
0.45,132,0,1.73472347597681e-16,2.82789867986085,F3C,k2020,1.56831218549017
-0.47,155,0,0,2.41842328143718,F3C,k2020,0.625002268282701
0.37,233,0,0,1.62195370684758,F3C,k2020,1.44773461466332
-0.45,184,0,0,2.04505376225864,F3C,k2020,0.637628151621773
-0.55,103,0,0,3.59547582286481,F3C,k2020,0.576949810380487
0.51,82,0,0,4.47506236901003,F3C,k2020,1.66529119494589
0.35,282,0,0,1.34391240393992,F3C,k2020,1.41906754859326
0.55,34,0,6.93889390390723e-16,10.1514554153324,F3C,k2020,1.7332530178674
-0.63,43,0,6.93889390390723e-16,8.20098032257911,F3C,k2020,0.532591801006897
-0.69,25,0,0,13.3192250939048,F3C,k2020,0.501576069066056
-0.75,9,0,0,29.9145048419544,F3C,k2020,0.472366552741015
-0.79,9,0,0,29.9145048419544,F3C,k2020,0.453844795282356
0.59,28,0,0,12.0643304765846,F3C,k2020,1.80398841539786
-0.71,9,0,0,29.9145048419544,F3C,k2020,0.491644197460965
-0.65,43,0,6.93889390390723e-16,8.20098032257911,F3C,k2020,0.522045776761016
-0.73,19,0,0,16.8179224052616,F3C,k2020,0.481908990090202
0.65,3,0,0,56.1497031755046,F3C,k2020,1.9155408290139
-0.83,3,0,0,56.1497031755046,F3C,k2020,0.436049286321536
-0.77,7,0,0,35.4330435066687,F3C,k2020,0.463013068311228
0.57,29,0,0,11.6969798499741,F3C,k2020,1.76826705143374
-0.81,6,0,0,39.0334287902165,F3C,k2020,0.444858066222941
0.63,5,0,2.77555756156289e-15,43.4482464783175,F3C,k2020,1.87761057926434
-0.89,1,0,0,79.3450685622763,F3C,k2020,0.410655752752345
0.03,562,81.3167259786477,77.8855210784061,84.322716673141,G2,k2020,1.03045453395352
0.39,230,0,0,1.64276208336508,G2,k2020,1.47698079388264
0.01,555,81.8018018018018,78.3768456640027,84.789548745053,G2,k2020,1.01005016708417
0.13,534,48.501872659176,44.2888314481596,52.7363142081306,G2,k2020,1.13882838332462
-0.29,356,0,0,1.06754203178358,G2,k2020,0.748263567578565
-0.31,349,0.286532951289398,0.0505980210265546,1.60494972560676,G2,k2020,0.733446956224289
-0.21,466,12.8755364806867,10.1354129164989,16.2227248118184,G2,k2020,0.810584245970187
-0.11,538,56.3197026022305,52.0984227225019,60.4513736972849,G2,k2020,0.895834135296528
0.27,376,1.06382978723404,0.414458704315138,2.703015322206,G2,k2020,1.30996445073325
0.29,346,1.73410404624277,0.797117494346605,3.73106474971768,G2,k2020,1.33642748802547
-0.09,531,61.7702448210923,57.5664624844495,65.8049493495583,G2,k2020,0.913931185271228
0.33,302,0,0,1.25602945902317,G2,k2020,1.39096812846378
-0.07,536,70.3358208955224,66.3352157715758,74.0470106095232,G2,k2020,0.932393819905948
-0.33,307,0,0,1.23582575994473,G2,k2020,0.718923733431926
0.19,484,20.4545454545455,17.1002361214655,24.2741602466958,G2,k2020,1.20924959765725
0.23,428,7.94392523364486,5.74021921288316,10.8958534367611,G2,k2020,1.25860000992948
0.61,17,0,1.38777878078145e-15,18.4318135008852,G2,k2020,1.84043139878164
0.17,544,31.0661764705882,27.3215861050899,35.0762943978856,G2,k2020,1.18530485132037
-0.27,365,4.38356164383562,2.71598416726101,7.00132335432046,G2,k2020,0.763379494336853
-0.01,563,80.2841918294849,76.7973198531754,83.3605946207316,G2,k2020,0.990049833749168
0.07,535,74.0186915887851,70.1408002068908,77.5541192899255,G2,k2020,1.07250818125422
0.09,558,66.8458781362007,62.8363275146222,70.6250692991004,G2,k2020,1.09417428370521
-0.19,468,19.2307692307692,15.9163834809929,23.0461653548347,G2,k2020,0.826959133943362
-0.05,557,76.8402154398564,73.1602183155957,80.1525308218736,G2,k2020,0.951229424500714
-0.15,469,37.953091684435,33.6759167681678,42.4260095980541,G2,k2020,0.860707976425058
-0.03,569,78.0316344463972,74.4479375258046,81.2393726519056,G2,k2020,0.970445533548508
-0.25,394,4.31472081218274,2.7110922246547,6.8006009339382,G2,k2020,0.778800783071405
0.21,422,15.6398104265403,12.4859560098284,19.413582188469,G2,k2020,1.23367805995674
-0.13,481,48.4407484407485,44.0046535852601,52.9015515819949,G2,k2020,0.878095430920561
-0.67,20,0,1.38777878078145e-15,16.1125158052819,G2,k2020,0.511708577786543
-0.17,456,24.5614035087719,20.8338796949808,28.7139491165001,G2,k2020,0.843664816596384
-0.59,83,0,3.46944695195361e-16,4.42353096419738,G2,k2020,0.554327284734507
-0.41,207,0,0,1.82196558598137,G2,k2020,0.663650250136319
-0.37,271,0,0,1.397699909314,G2,k2020,0.690734330637355
-0.35,307,0,0,1.23582575994473,G2,k2020,0.704688089718713
-0.39,235,0,0,1.60837186293441,G2,k2020,0.677056874498165
0.31,323,1.23839009287926,0.482610950364141,3.14038683682612,G2,k2020,1.36342511413218
0.11,528,57.7651515151515,53.5108540307187,61.9072745562905,G2,k2020,1.11627807045887
0.47,129,0,0,2.89176199568782,G2,k2020,1.59999419321736
-0.51,129,0,0,2.89176199568782,G2,k2020,0.600495578812266
0.49,97,0,0,3.80940425259477,G2,k2020,1.63231621995538
-0.53,125,0,1.73472347597681e-16,2.98153937083264,G2,k2020,0.588604969678355
0.43,156,0,0,2.40329314374149,G2,k2020,1.53725752354828
0.05,543,75.1381215469613,71.334678304987,78.5883835983196,G2,k2020,1.05127109637602
0.15,501,40.9181636726547,36.6977167993345,45.2768222544557,G2,k2020,1.16183424272828
0.25,412,5.58252427184466,3.7484079728443,8.23727978470687,G2,k2020,1.28402541668774
-0.43,200,0,0,1.88453263772666,G2,k2020,0.650509094723317
-0.49,161,0,0,2.3303960351823,G2,k2020,0.612626394184416
-0.57,89,0,0,4.13765452362525,G2,k2020,0.565525438699537
-0.61,71,0,3.46944695195361e-16,5.13279521968903,G2,k2020,0.5433508690745
0.41,181,0,0,2.07824524065272,G2,k2020,1.50681778511285
-0.23,432,6.01851851851852,4.13996581136066,8.67236713461256,G2,k2020,0.794533602503334
0.53,58,0,0,6.21178557872029,G2,k2020,1.69893230861855
0.45,132,0,1.73472347597681e-16,2.82789867986085,G2,k2020,1.56831218549017
-0.47,155,0,0,2.41842328143718,G2,k2020,0.625002268282701
0.37,233,0,0,1.62195370684758,G2,k2020,1.44773461466332
-0.45,184,0,0,2.04505376225864,G2,k2020,0.637628151621773
-0.55,103,0,0,3.59547582286481,G2,k2020,0.576949810380487
0.51,82,0,0,4.47506236901003,G2,k2020,1.66529119494589
0.35,282,0,0,1.34391240393992,G2,k2020,1.41906754859326
0.55,34,0,6.93889390390723e-16,10.1514554153324,G2,k2020,1.7332530178674
-0.63,43,0,6.93889390390723e-16,8.20098032257911,G2,k2020,0.532591801006897
-0.69,25,0,0,13.3192250939048,G2,k2020,0.501576069066056
-0.75,9,0,0,29.9145048419544,G2,k2020,0.472366552741015
-0.79,9,0,0,29.9145048419544,G2,k2020,0.453844795282356
0.59,28,0,0,12.0643304765846,G2,k2020,1.80398841539786
-0.71,9,0,0,29.9145048419544,G2,k2020,0.491644197460965
-0.65,43,0,6.93889390390723e-16,8.20098032257911,G2,k2020,0.522045776761016
-0.73,19,0,0,16.8179224052616,G2,k2020,0.481908990090202
0.65,3,0,0,56.1497031755046,G2,k2020,1.9155408290139
-0.83,3,0,0,56.1497031755046,G2,k2020,0.436049286321536
-0.77,7,0,0,35.4330435066687,G2,k2020,0.463013068311228
0.57,29,0,0,11.6969798499741,G2,k2020,1.76826705143374
-0.81,6,0,0,39.0334287902165,G2,k2020,0.444858066222941
0.63,5,0,2.77555756156289e-15,43.4482464783175,G2,k2020,1.87761057926434
-0.89,1,0,0,79.3450685622763,G2,k2020,0.410655752752345
0.03,562,98.220640569395,96.7558781381892,99.0306697633407,AUClast_only,k2020,1.03045453395352
0.39,230,0,0,1.64276208336508,AUClast_only,k2020,1.47698079388264
0.01,555,98.1981981981982,96.7153624038056,99.018408159494,AUClast_only,k2020,1.01005016708417
0.13,534,50.561797752809,46.3324249895746,54.7831453893166,AUClast_only,k2020,1.13882838332462
-0.29,356,0,0,1.06754203178358,AUClast_only,k2020,0.748263567578565
-0.31,349,0,0,1.08872093249287,AUClast_only,k2020,0.733446956224289
-0.21,466,6.86695278969957,4.90589248390263,9.53333111951813,AUClast_only,k2020,0.810584245970187
-0.11,538,64.6840148698885,60.5542107594251,68.6056103336089,AUClast_only,k2020,0.895834135296528
0.27,376,0,8.67361737988404e-17,1.01133215753247,AUClast_only,k2020,1.30996445073325
0.29,346,0.578034682080925,0.158661349316812,2.08277076885679,AUClast_only,k2020,1.33642748802547
-0.09,531,76.6478342749529,72.86583870616,80.0470376860339,AUClast_only,k2020,0.913931185271228
0.33,302,0,0,1.25602945902317,AUClast_only,k2020,1.39096812846378
-0.07,536,85.2611940298508,82.0094216873945,88.0111359825845,AUClast_only,k2020,0.932393819905948
-0.33,307,0,0,1.23582575994473,AUClast_only,k2020,0.718923733431926
0.19,484,13.6363636363636,10.8640191418427,16.9813917728173,AUClast_only,k2020,1.20924959765725
0.23,428,1.63551401869159,0.794452003986617,3.33703154310424,AUClast_only,k2020,1.25860000992948
0.61,17,0,1.38777878078145e-15,18.4318135008852,AUClast_only,k2020,1.84043139878164
0.17,544,19.3014705882353,16.2048990323578,22.8285577054762,AUClast_only,k2020,1.18530485132037
-0.27,365,0.547945205479452,0.150395177133886,1.97557483875473,AUClast_only,k2020,0.763379494336853
-0.01,563,98.7566607460036,97.4560290905196,99.3964490507559,AUClast_only,k2020,0.990049833749168
0.07,535,89.3457943925234,86.4451912224284,91.6853967470642,AUClast_only,k2020,1.07250818125422
0.09,558,79.7491039426523,76.2165134927438,82.8748893910641,AUClast_only,k2020,1.09417428370521
-0.19,468,13.4615384615385,10.6650252928474,16.8530014496978,AUClast_only,k2020,0.826959133943362
-0.05,557,93.7163375224416,91.3863428188151,95.4474659769961,AUClast_only,k2020,0.951229424500714
-0.15,469,34.1151385927505,29.9690078581152,38.5193729256641,AUClast_only,k2020,0.860707976425058
-0.03,569,97.01230228471,95.2676781062055,98.1264000915216,AUClast_only,k2020,0.970445533548508
-0.25,394,0,0,0.965575290237777,AUClast_only,k2020,0.778800783071405
0.21,422,10.9004739336493,8.2722939092596,14.2340771439754,AUClast_only,k2020,1.23367805995674
-0.13,481,47.6091476091476,43.1825447721738,52.0736364842839,AUClast_only,k2020,0.878095430920561
-0.67,20,0,1.38777878078145e-15,16.1125158052819,AUClast_only,k2020,0.511708577786543
-0.17,456,20.3947368421053,16.9509957558357,24.333115360974,AUClast_only,k2020,0.843664816596384
-0.59,83,0,3.46944695195361e-16,4.42353096419738,AUClast_only,k2020,0.554327284734507
-0.41,207,0,0,1.82196558598137,AUClast_only,k2020,0.663650250136319
-0.37,271,0,0,1.397699909314,AUClast_only,k2020,0.690734330637355
-0.35,307,0,0,1.23582575994473,AUClast_only,k2020,0.704688089718713
-0.39,235,0,0,1.60837186293441,AUClast_only,k2020,0.677056874498165
0.31,323,0,0,1.17532788972208,AUClast_only,k2020,1.36342511413218
0.11,528,66.0984848484848,61.9574127741776,70.0070001501097,AUClast_only,k2020,1.11627807045887
0.47,129,0,0,2.89176199568782,AUClast_only,k2020,1.59999419321736
-0.51,129,0,0,2.89176199568782,AUClast_only,k2020,0.600495578812266
0.49,97,0,0,3.80940425259477,AUClast_only,k2020,1.63231621995538
-0.53,125,0,1.73472347597681e-16,2.98153937083264,AUClast_only,k2020,0.588604969678355
0.43,156,0,0,2.40329314374149,AUClast_only,k2020,1.53725752354828
0.05,543,93.3701657458564,90.9580395611056,95.1729573489948,AUClast_only,k2020,1.05127109637602
0.15,501,38.5229540918164,34.3642977525155,42.8562735791974,AUClast_only,k2020,1.16183424272828
0.25,412,0.970873786407767,0.378183354416607,2.46940641074917,AUClast_only,k2020,1.28402541668774
-0.43,200,0,0,1.88453263772666,AUClast_only,k2020,0.650509094723317
-0.49,161,0,0,2.3303960351823,AUClast_only,k2020,0.612626394184416
-0.57,89,0,0,4.13765452362525,AUClast_only,k2020,0.565525438699537
-0.61,71,0,3.46944695195361e-16,5.13279521968903,AUClast_only,k2020,0.5433508690745
0.41,181,0,0,2.07824524065272,AUClast_only,k2020,1.50681778511285
-0.23,432,1.85185185185185,0.941283163838273,3.61116553491136,AUClast_only,k2020,0.794533602503334
0.53,58,0,0,6.21178557872029,AUClast_only,k2020,1.69893230861855
0.45,132,0,1.73472347597681e-16,2.82789867986085,AUClast_only,k2020,1.56831218549017
-0.47,155,0,0,2.41842328143718,AUClast_only,k2020,0.625002268282701
0.37,233,0,0,1.62195370684758,AUClast_only,k2020,1.44773461466332
-0.45,184,0,0,2.04505376225864,AUClast_only,k2020,0.637628151621773
-0.55,103,0,0,3.59547582286481,AUClast_only,k2020,0.576949810380487
0.51,82,0,0,4.47506236901003,AUClast_only,k2020,1.66529119494589
0.35,282,0,0,1.34391240393992,AUClast_only,k2020,1.41906754859326
0.55,34,0,6.93889390390723e-16,10.1514554153324,AUClast_only,k2020,1.7332530178674
-0.63,43,0,6.93889390390723e-16,8.20098032257911,AUClast_only,k2020,0.532591801006897
-0.69,25,0,0,13.3192250939048,AUClast_only,k2020,0.501576069066056
-0.75,9,0,0,29.9145048419544,AUClast_only,k2020,0.472366552741015
-0.79,9,0,0,29.9145048419544,AUClast_only,k2020,0.453844795282356
0.59,28,0,0,12.0643304765846,AUClast_only,k2020,1.80398841539786
-0.71,9,0,0,29.9145048419544,AUClast_only,k2020,0.491644197460965
-0.65,43,0,6.93889390390723e-16,8.20098032257911,AUClast_only,k2020,0.522045776761016
-0.73,19,0,0,16.8179224052616,AUClast_only,k2020,0.481908990090202
0.65,3,0,0,56.1497031755046,AUClast_only,k2020,1.9155408290139
-0.83,3,0,0,56.1497031755046,AUClast_only,k2020,0.436049286321536
-0.77,7,0,0,35.4330435066687,AUClast_only,k2020,0.463013068311228
0.57,29,0,0,11.6969798499741,AUClast_only,k2020,1.76826705143374
-0.81,6,0,0,39.0334287902165,AUClast_only,k2020,0.444858066222941
0.63,5,0,2.77555756156289e-15,43.4482464783175,AUClast_only,k2020,1.87761057926434
-0.89,1,0,0,79.3450685622763,AUClast_only,k2020,0.410655752752345
0.03,562,95.1957295373665,93.1003139459871,96.6774837181775,AUCinf_only,k2020,1.03045453395352
0.39,230,0,0,1.64276208336508,AUCinf_only,k2020,1.47698079388264
0.01,555,97.2972972972973,95.588948695426,98.3554055956625,AUCinf_only,k2020,1.01005016708417
0.13,534,62.7340823970038,58.5558340486675,66.7304278728665,AUCinf_only,k2020,1.13882838332462
-0.29,356,0.842696629213483,0.286998587613224,2.44794442116277,AUCinf_only,k2020,0.748263567578565
-0.31,349,1.14613180515759,0.446586133976108,2.90944205507854,AUCinf_only,k2020,0.733446956224289
-0.21,466,19.0987124463519,15.7881108423819,22.9146165152927,AUCinf_only,k2020,0.810584245970187
-0.11,538,71.9330855018588,67.9910686706133,75.564107139235,AUCinf_only,k2020,0.895834135296528
0.27,376,1.59574468085106,0.733343190734933,3.43720177028054,AUCinf_only,k2020,1.30996445073325
0.29,346,2.3121387283237,1.17615308018936,4.49540422682026,AUCinf_only,k2020,1.33642748802547
-0.09,531,79.4726930320151,75.8314399082417,82.690575324114,AUCinf_only,k2020,0.913931185271228
0.33,302,0,0,1.25602945902317,AUCinf_only,k2020,1.39096812846378
-0.07,536,88.8059701492538,85.855854723627,91.203806627461,AUCinf_only,k2020,0.932393819905948
-0.33,307,0.977198697068404,0.332881529145352,2.83318867848775,AUCinf_only,k2020,0.718923733431926
0.19,484,27.8925619834711,24.0832065754877,32.0500830146749,AUCinf_only,k2020,1.20924959765725
0.23,428,9.81308411214953,7.34206242278929,12.9990736646485,AUCinf_only,k2020,1.25860000992948
0.61,17,0,1.38777878078145e-15,18.4318135008852,AUCinf_only,k2020,1.84043139878164
0.17,544,39.5220588235294,35.500954866627,43.6901052175439,AUCinf_only,k2020,1.18530485132037
-0.27,365,7.67123287671233,5.36054074907726,10.8636274916695,AUCinf_only,k2020,0.763379494336853
-0.01,563,96.2699822380107,94.3652326108899,97.5475927290091,AUCinf_only,k2020,0.990049833749168
0.07,535,89.7196261682243,86.856591591774,92.016329755101,AUCinf_only,k2020,1.07250818125422
0.09,558,83.3333333333333,80.0154174647762,86.1954315496109,AUCinf_only,k2020,1.09417428370521
-0.19,468,26.0683760683761,22.2972667090973,30.229160163213,AUCinf_only,k2020,0.826959133943362
-0.05,557,93.1777378815081,90.7744961037365,94.989491639149,AUCinf_only,k2020,0.951229424500714
-0.15,469,49.4669509594883,44.9648182420174,53.9777448715323,AUCinf_only,k2020,0.860707976425058
-0.03,569,96.3093145869947,94.4239447127911,97.5735865212317,AUCinf_only,k2020,0.970445533548508
-0.25,394,6.09137055837564,4.12721382824471,8.90346904084735,AUCinf_only,k2020,0.778800783071405
0.21,422,21.0900473933649,17.4674563116254,25.2342241034938,AUCinf_only,k2020,1.23367805995674
-0.13,481,60.0831600831601,55.643379294775,64.3631606236426,AUCinf_only,k2020,0.878095430920561
-0.67,20,0,1.38777878078145e-15,16.1125158052819,AUCinf_only,k2020,0.511708577786543
-0.17,456,35.0877192982456,30.8485224326825,39.5760668705995,AUCinf_only,k2020,0.843664816596384
-0.59,83,0,3.46944695195361e-16,4.42353096419738,AUCinf_only,k2020,0.554327284734507
-0.41,207,0,0,1.82196558598137,AUCinf_only,k2020,0.663650250136319
-0.37,271,0,0,1.397699909314,AUCinf_only,k2020,0.690734330637355
-0.35,307,0.325732899022801,0.0575230150283539,1.8217175608125,AUCinf_only,k2020,0.704688089718713
-0.39,235,0,0,1.60837186293441,AUCinf_only,k2020,0.677056874498165
0.31,323,1.23839009287926,0.482610950364141,3.14038683682612,AUCinf_only,k2020,1.36342511413218
