product,true_auc_ratio,auc_se_log,true_cmax_ratio,cmax_se_log,n_subjects
242,1.72874221747998,0.00255720627084379,1.4893587167767,0.00193035148859104,1000
243,1.09384223903068,0.00058373535637621,0.946345506838172,0.000214472595465871,1000
244,0.913863128847768,0.000682145356672012,1.10865693355619,0.000275574811362824,1000
245,0.908963958976316,0.000556356187299253,1.02326471829115,0.000499117984505236,1000
246,1.03850493754493,0.00193334110521771,1.05890653643305,0.000779475991625317,1000
247,1.31785871027662,0.00140459017478784,1.18664582074056,0.000615930112012667,1000
248,0.920657460124183,0.000182186285014256,0.952958034646519,0.000151347712706633,1000
249,1.04419905826501,0.000133791474026522,1.19323939636245,0.000408749985927585,1000
250,0.851039062028994,0.00192796071601434,0.887190691922331,0.000793650358849068,1000
251,0.546985838923437,0.00463779715076912,0.705600449234899,0.00296183272812539,1000
252,1.27262075022502,0.00241459021582882,1.2267129181201,0.000998373023464163,1000
253,0.585196555590877,0.00486238976869786,0.646065390001459,0.00337039055711087,1000
254,1.09885463309903,0.00188800615116832,1.16392854531652,0.00142817671133136,1000
255,1.00618969684282,0.000839032398702799,1.1548376378472,0.00027305115261242,1000
256,0.780947664006437,0.00193087646562993,0.846689465256034,0.00179756529406194,1000
257,0.746688553020223,0.00517519165083166,0.794158362859396,0.00331465946210962,1000
258,1.09429214792975,0.000696655656215315,1.21674695845381,0.000271494005808612,1000
259,1.12052138152515,0.00216645088954007,1.23273657600709,0.00122325931166929,1000
260,0.943298035856556,0.00165141188527046,0.921464404512722,0.000555728582257406,1000
261,1.10881083239628,0.00174974413339062,0.903352919728659,0.000873009152963664,1000
262,1.00403628712825,0.00067974075545484,1.1201766305366,0.000763861006838558,1000
263,0.908972504449625,0.00104652217287868,1.01057739904841,0.000804415086857904,1000
264,0.978969043806265,0.00156556473421289,0.981174600124101,0.000765755974933476,1000
265,0.975904916617918,0.00203973060643087,0.935880800867022,0.00111330100195891,1000
266,1.02255427194461,0.00107433883158705,1.00245896923086,0.000645145431784034,1000
267,0.886114238277779,0.00216834011932973,1.00107101999989,0.00118056650196982,1000
268,0.981870519966533,0.000729566025932722,1.05089426143387,0.000481325848379741,1000
269,0.964755054367613,0.000196100533591514,1.01395482706277,0.000109502871757361,1000
270,1.66835010454503,0.00118023420272538,1.28352136127777,0.000856723586898951,1000
271,0.780354494313437,0.00137513289890962,0.927679616841866,0.000424868356764036,1000
272,0.993225253854566,0.000786130879847462,0.961806393827895,0.000858644938033757,1000
273,0.711740260567363,0.00140300678287229,0.931665089875994,0.00115956393796052,1000
274,1.02323742342224,0.00114057649364047,0.980038013759041,0.00081478563484705,1000
275,1.15048117548579,0.00100338287323114,0.981348513103345,0.000425734811549838,1000
276,0.89946241166824,0.00155999492197022,0.980460751637755,0.000757909337268174,1000
