product,true_auc_ratio,auc_se_log,true_cmax_ratio,cmax_se_log,n_subjects
37,1.11041783340529,0.00151767178500021,1.31956349253675,0.00109526911663706,1000
38,1.40620220236761,0.00156253009445674,1.19385826790127,0.00176695022389928,1000
39,0.864656352595942,0.000960641430282665,1.00698703360523,0.000893140552549424,1000
40,0.968074344842656,0.00258391147715974,0.93639733520388,0.00218205808524289,1000
41,0.783419406766767,0.000489586642709197,0.95504559760532,0.000683439388443117,1000
42,0.716642126263692,0.00163949121153562,0.839442805050519,0.0015052612181088,1000
43,0.916874179902505,0.00123674837641436,0.964891676653681,0.000414805817683591,1000
44,1.08035620061547,0.00103060831728805,0.968559112734099,0.000578896327080719,1000
45,1.24400073866197,0.000852594150354046,1.423031341444,0.00112322127834462,1000
46,0.881218590936156,0.00161288568394418,0.961788040870785,0.000753414953965937,1000
47,0.508929852774673,0.00786519090323409,0.617216900309299,0.00517337537641051,1000
48,0.985949443681982,0.000947608036426429,1.01959386672437,0.00102762638342211,1000
49,0.836875377139717,0.00109075579774929,0.855641035560885,0.00107272984845136,1000
50,1.06044005083676,0.000969450383806025,1.16316554415471,0.000336143764805857,1000
51,0.5472132850041,0.0067407024313577,0.650221233410984,0.00471319373525972,1000
52,1.21029659568614,0.00043636507813538,1.1629716539615,0.000483493920144271,1000
53,0.904041387292841,0.00211520799559344,1.01079535296843,0.00109662413725477,1000
54,0.661887663632177,0.00225714574308246,0.867347639393388,0.000903385697793732,1000
55,0.691095044995842,0.00193611178340261,0.859559143356493,0.00159486736718425,1000
56,1.12568689511201,0.000595968037461921,1.07986981099595,0.000344094655681436,1000
57,0.697750122672329,0.00283556649709618,0.70919861916063,0.00267812292856648,1000
58,0.770732505345641,0.00111641412093468,0.905318474951299,0.00108407826727928,1000
59,0.666525962517556,0.0052554953301155,0.737088105022121,0.00376109558326765,1000
60,0.876447927711157,0.000306962888622912,0.932175337898634,0.000112111782057173,1000
61,0.938142235958479,0.000910475699478487,0.9620442738411,0.000852351346222482,1000
62,1.23848442979541,0.000810623204996919,1.08758610449352,0.0010703257922732,1000
63,1.07065548143375,0.0023485219599484,1.04295582965872,0.00176764906984669,1000
64,1.01871946516097,0.00169164237769827,1.10160424696489,0.000589400387077883,1000
65,1.40521559043077,0.00155071770336328,1.21413008321388,0.00153412973073359,1000
66,1.09948591446279,0.00103220422683295,0.956627891884327,0.00102348782007686,1000
67,1.03589773373488,0.00106387682038709,1.13469018208195,0.000371861635105481,1000
68,0.755148416813087,0.00080652843426101,0.923607526357139,0.00105467987042407,1000
69,1.35553919678314,0.00123170227698478,1.03268630585072,0.000462750943296693,1000
70,1.02473735717365,0.0015753593043995,1.08535816152996,0.00143853526196456,1000
71,0.667848959306396,0.00159691692293866,0.733246017156979,0.00142863215392576,1000
72,1.13005438127638,0.00116117192727082,0.997510018493444,0.000643133425591346,1000
73,1.60636411341009,0.00268820015926815,1.46560008556173,0.00196939707540126,1000
74,0.759399476677799,0.00500891644429092,0.759037783284747,0.00340995857718599,1000
75,0.508857870165551,0.00359612620003504,0.696357724301431,0.00259337751273844,1000
76,0.967168156663324,0.00114237304964264,0.938275577225956,0.00154352492157804,1000
77,1.33645305489823,0.00176872069475874,1.20073324276467,0.00102423325567907,1000
78,0.878852209783245,0.003384988216274,0.823575260250476,0.00250236298504991,1000
79,0.806715706376554,0.00129436079963448,0.940278462706313,0.000717729769790129,1000
80,0.895179443044367,0.00190165036612768,0.820047832604283,0.0017510813935435,1000
81,0.901034644435753,0.00132919267361139,1.05516997438552,0.000477213171618883,1000
82,1.3497021067919,0.00140099167703617,1.19440357692645,0.00115393370158308,1000
83,0.780059968309847,0.000875280651875503,0.83583289319549,0.000303101718691854,1000
84,1.34399823112149,0.000795676807803871,1.14393116168808,0.000602410564600116,1000
85,0.713592841504817,0.00388595638993991,0.819448129806692,0.00287930856786955,1000
86,0.850017351486077,0.00117502855762672,0.945309129852068,0.00143239753143833,1000
87,1.09533861250268,0.00130626227195626,0.988006225806575,0.000684649497904415,1000
88,0.585669659303655,0.00733279374385659,0.662978336115265,0.00501988773480447,1000
89,1.03181312344461,0.000385175093305388,0.98910326606212,0.000389150289115941,1000
90,0.983767361707154,0.000540275560096959,1.19570225675456,0.000547658973798617,1000
91,0.855204352453798,0.000548300007856709,1.01538186916586,0.000537278312013928,1000
92,1.03272118376714,0.00112101587304814,1.00884721607504,0.00146402431678372,1000
93,1.64662703805764,0.00203300200263888,1.32974395682112,0.00203727730251043,1000
94,0.591961010312472,0.00423752591775072,0.723995481320451,0.00316238412534497,1000
95,1.53995774227436,0.00228463859203414,1.32796718610417,0.00223285959291176,1000
96,1.05250736709617,0.00102961473926265,1.15934497638465,0.0013784157257764,1000
97,1.17282287599569,0.00208537228625398,1.13397740028995,0.00108243311920437,1000
98,0.936526260549346,0.000491333722842655,0.854498102573515,0.000288190402859627,1000
99,1.2741728530757,0.00096448985858184,1.0624549864275,0.00118724274506886,1000
100,1.01428236205518,0.000397588094932193,1.22868804042645,0.000272272199898279,1000
101,1.29794432437645,0.00196516870026474,1.22916094321627,0.00155537960991719,1000
102,1.20848681840623,0.00149614966766484,1.09233238010251,0.000504958242947797,1000
103,0.648278233310779,0.00164150571149529,0.742754160799106,0.0011813116883997,1000
104,1.02460483741388,0.00142422583258461,1.02553878409584,0.000559912796509645,1000
105,0.616635580605329,0.00141141847430814,0.87611757624773,0.000902260352142485,1000
106,0.707209648290456,0.000765516780595011,0.863807410066413,0.000614453067436952,1000
107,1.39725504295677,0.000791613353147621,1.04210442483835,0.000458542909667532,1000
108,1.15225224702429,0.000215362184896006,0.908514595337455,0.000305918525792888,1000
109,0.640605707130392,0.00444817263061229,0.686781980461701,0.00299452368848421,1000
110,1.04032403381886,0.00141039812630259,1.07357265233451,0.00142629303347377,1000
111,0.761088972504141,0.00243784952042342,0.881598891367446,0.00137707254954685,1000
112,0.953048320433259,0.000419270157389651,1.00158143796582,0.000308831631522992,1000
113,0.982291216148658,0.000700305097496842,1.17642268022333,0.000363089510774655,1000
114,0.665646036528776,0.00293892738382882,0.735728439547886,0.00228412578080934,1000
115,0.931931697666298,0.000716624879911102,1.10992258134791,0.000467483772579697,1000
116,1.08841296357619,0.00122993617338915,0.994525593917855,0.00041254282936002,1000
117,0.556014076766476,0.00481106830670751,0.711860723891971,0.003051611979956,1000
118,0.554829103044034,0.00677284259856565,0.62551028832383,0.0045596935897199,1000
119,1.20853916513282,0.00151730932597026,1.37001255595891,0.00123945188957892,1000
120,0.953249665912559,0.00151943205063995,0.984663847621769,0.00168499147313616,1000
121,0.545624935883428,0.00303232618276982,0.705835995332832,0.00227560689560936,1000
122,1.05643754079492,0.000726595943662987,1.17021526755494,0.000960742910928704,1000
123,1.52032004895139,0.00181062204412522,1.25812996098547,0.00151818778332219,1000
124,1.59469385608345,0.000848141656822729,1.17316651843001,0.000407905922365132,1000
125,1.0143063334164,0.00052169852274507,0.984803506887611,0.000288889922421217,1000
126,0.932626390089309,0.00027195630456609,0.899498649479877,0.000311522933755808,1000
127,1.84565020529992,0.00227055934728572,1.48583532317908,0.00221115594147713,1000
128,1.10715894610045,0.000688920563908133,0.940994549473444,0.00052115570570346,1000
129,0.888354282871586,0.000313117780917988,1.08675489986525,0.000222563085436546,1000
130,1.22330470202207,0.00189818803464598,1.12558264191326,0.00139755005122451,1000
131,0.757791106869986,0.00533565039040823,0.769483358386981,0.00359095957218232,1000
132,0.757421335487695,0.00300288855895511,0.732298120449007,0.00253195262511003,1000
133,1.09666663646784,0.00186834892251491,1.1022327724364,0.00146651407544801,1000
134,0.790066713797225,0.0012173649473517,0.957297316173396,0.000446305373322252,1000
135,0.774686827076723,0.00190768679897819,0.957811884770667,0.00129806041615802,1000
136,0.664706527470529,0.00252318604732976,0.877436606748754,0.0013949662824096,1000
137,1.50705281817376,0.001480732742688,1.44353051553021,0.0017670817368041,1000
138,1.61895903075653,0.00271389552450566,1.38079946260686,0.00155437901579534,1000
139,0.992231964343321,0.00253685755656035,0.985969162157207,0.00219373984962485,1000
140,1.13148785166707,0.000112772161379673,1.22055060170192,6.52357510453501e-05,1000
141,0.883969348995154,0.000996588520373411,1.01102711195963,0.000727210871012826,1000
142,1.52964247820522,0.000915839218525847,1.16346553888684,0.000300617663755488,1000
143,1.70734758783473,0.00237380337526695,1.33670482551505,0.0014675596188981,1000
144,0.515236259454433,0.00319703389616396,0.741806000505869,0.00221071602730051,1000
145,1.30456815251769,0.00042147748147451,1.08604318744375,0.000552454848474714,1000
146,1.57567513583527,0.00139222191790081,1.23187763978865,0.00109400447734275,1000
147,0.975757693459124,0.000952138750188418,1.05014101891771,0.00110551965530923,1000
148,0.782606226984274,0.000517976034910395,0.785446148474018,0.000724185768842307,1000
149,1.09231533605774,0.000833704109593118,0.994920926493231,0.000477640808175586,1000
150,0.779090285657888,0.00210599413433732,0.890894181701624,0.00201702996548596,1000
151,0.961137312630517,0.000135415804968562,0.960730472646925,0.000109867916571322,1000
152,0.827198052802229,0.000359690823846688,0.870175186973202,0.000528851346658834,1000
153,0.827902120310906,0.00331319977979725,0.857960303609939,0.0027711456142683,1000
154,0.708862657251549,0.00407706848282894,0.740591733428895,0.00283777491258066,1000
155,1.12639191407459,0.000316469986642728,1.30569361048298,0.00032138902167528,1000
156,1.29563625871739,0.000351742630215819,1.1984019563151,0.000177955433972607,1000
157,0.553976477694259,0.00452629256051079,0.658088672026509,0.00353049949771658,1000
158,0.844521317807876,0.00273289034928013,0.874371267550042,0.00179277345582559,1000
159,0.646589441202412,0.0022266225443172,0.739649375540612,0.00186360545100689,1000
160,1.39073244304679,0.00118160515509123,0.999113533675027,0.000500320524925733,1000
161,1.28362682620218,0.00257125805787985,1.26574413780604,0.00159321444175544,1000
162,0.947402022514366,0.00185952106525578,1.06318485476933,0.00121469527332148,1000
163,0.711145693260847,0.00250865844000549,0.701273369451496,0.00207004823391824,1000
164,1.21793876565893,0.0024875600549741,1.21093553025906,0.00119564936615478,1000
165,0.903664675579342,0.000336774859611503,1.07109816702664,0.000147573162667053,1000
166,0.620346538722529,0.000707841242502453,0.865366110822188,0.000369302782226812,1000
167,0.714452257166095,0.00346129321580659,0.754075613467288,0.0023293486241205,1000
168,1.86034833171395,0.00134350707312272,1.21463557007377,0.000568584413346831,1000
169,1.09511583639153,0.000167837466943712,1.15008250025858,0.000211661594252239,1000
170,0.945478258329498,0.00146169721922872,1.00267142332857,0.000566354027090704,1000
171,0.974210210960047,0.00128757758379334,0.847288267319212,0.000687143679126809,1000
172,0.591711609746534,0.0055485692653223,0.683104979631336,0.00402109205462714,1000
173,1.10164005805403,0.00105995870213986,1.12082370936786,0.000642406309991137,1000
174,0.833372089518216,0.000364162909686913,0.922146902602912,0.000385263394833519,1000
175,1.1492146299191,0.000537466750739253,0.875812562170141,0.000398133285400294,1000
176,1.05715281705009,0.00220012274985164,1.04029721731711,0.00117450857631461,1000
177,0.977941743212135,0.00138863716896676,0.776276149127502,0.00111009525188157,1000
178,1.51818518578598,0.0012749892840232,1.31387210095229,0.000922976854732763,1000
179,1.07772049309445,0.00174504582675905,1.11076242118211,0.000955880945915526,1000
180,0.933150945998511,0.000550979037014748,0.817807775334519,0.000672813768393373,1000
181,1.00065195634529,0.000344913810034448,1.13948393345591,0.000354686796388993,1000
182,1.69833390696446,0.00130698077782893,1.1856757842886,0.000605768047730841,1000
183,1.15055743920172,0.000230052573188033,1.1043645748575,0.000123675847579097,1000
184,0.693655178870347,0.0019214387015318,0.839771968230647,0.0015210359447575,1000
185,1.27702700766555,0.00126898215995282,1.17677019546436,0.00145171611426444,1000
186,1.5474955048213,0.00106716798280958,1.32938398342438,0.000902726045846845,1000
187,1.4627280036876,0.00240895739003224,1.3669876774704,0.0015078147613393,1000
188,1.33749770358897,0.00147643995558616,1.33121221866989,0.00148963708886258,1000
189,1.2066315591092,0.00096964209405569,1.25433197897714,0.00128988730355843,1000
190,0.621184860829109,0.000730344097878569,0.872303507251578,0.000304567302568086,1000
191,1.10294950129964,0.000489439031815849,0.90575769694926,0.000169231666300884,1000
192,0.639457841420746,0.00272996287996283,0.733953291387127,0.0018726023820451,1000
193,0.869152676997803,0.000981312705661285,0.83741640843915,0.000464959124648583,1000
194,1.31358671886686,0.00087220151445213,1.39823034812574,0.00118819450627735,1000
195,0.807757900498325,0.000772341083752164,0.940244140159664,0.000811406995892801,1000
196,0.836725504715487,0.00122522965052901,0.955068091550202,0.000666915262201932,1000
197,0.852417709594247,0.00133685203838655,0.842410815524152,0.00044794419626973,1000
198,0.998165689277231,0.000578088648577766,0.989349643360404,0.000592942156746473,1000
199,0.953804664370311,0.0011632923060144,0.911993733089229,0.00085571417797721,1000
200,1.40998752837581,0.0019840712764463,1.44640871841734,0.00173514989831932,1000
201,1.04094011178929,0.000270658089009972,0.966529175581395,0.000228175820998686,1000
202,1.04858123400999,0.00216579578540067,0.966190085554274,0.00150163861112334,1000
203,0.820584704883895,0.000878644136468683,0.751884969387557,0.0006488019276897,1000
204,1.06876876180047,0.000641048643237597,0.904491772065037,0.000313866768857328,1000
205,0.573718005435041,0.00270742783849375,0.692289832745999,0.00209146674477607,1000
206,0.999499186507497,0.00142996660887528,0.987091895310637,0.00108753566047359,1000
207,1.2496484693275,0.00179819631558445,1.22754538957074,0.00143068014093836,1000
208,0.853389461304967,0.0014713961402184,0.988070444525903,0.00106648660978784,1000
209,1.66413796780738,0.0013483147012624,1.33687798128306,0.00134318891010213,1000
210,0.718947385905184,0.00197287934452756,0.680340557050349,0.00204045484654792,1000
211,0.651859879444656,0.00506988152061496,0.733763545375051,0.00396244211861653,1000
212,1.00378272453499,0.000681006652301165,1.01388564310287,0.000785955010742193,1000
213,0.671133204699955,0.00547557958972962,0.735330363178465,0.0041218246147439,1000
214,0.677640924898327,0.000311779039436254,0.946090575225901,0.000263571192910538,1000
215,1.21928460134895,0.000670300957380675,1.13394404310744,0.000832202574815339,1000
216,0.933341265115945,0.00122428318613913,0.902937654873612,0.000437056835347875,1000
217,1.07377187811062,0.00126587382059407,0.974230064659001,0.000978318511607925,1000
218,1.21006379930802,0.000718960931128366,1.11434567427854,0.000491572790923544,1000
219,1.13064240811086,0.0019238299258291,0.950890546807356,0.000873058883865233,1000
220,0.954211516475779,0.00118512903239448,0.942456688938907,0.000400898492985462,1000
221,0.940523188497191,0.00123315780842139,1.12273412934819,0.000767990853842159,1000
222,1.1317424762958,0.00157361958105267,1.03792551416156,0.00113886665054148,1000
223,1.27628229770284,0.00234665611506493,1.3583323273641,0.00163591667150109,1000
224,0.548506470210203,0.00308670313959444,0.76735282251703,0.00212999419654611,1000
225,1.41303829503279,0.00231553268539643,1.32545037636699,0.00177922815950124,1000
226,1.23853740820716,0.000301860350843103,1.10994344634856,0.000443611290833309,1000
227,0.667572462320844,0.00357959582627612,0.81014863601031,0.00243155253862877,1000
228,1.03766143971137,0.000961360494862127,0.886744358348008,0.00032547962711639,1000
229,1.21989491892626,0.000491482056517835,0.940657597122014,0.000561052673979454,1000
230,0.751077574867907,0.00121046397670167,0.80069463752058,0.0006662850437033,1000
231,1.25196792962609,0.00173248562012086,1.26006299317622,0.00126235945702741,1000
232,0.797668659295012,0.00205287183630529,0.812603217746387,0.00109203445510272,1000
233,0.606828286613434,0.00505265156957409,0.698041704767748,0.00406529246845532,1000
234,0.847760498557171,0.00191432858793795,0.898231950771988,0.00117909641852329,1000
235,0.964194508394406,0.000263066940041952,1.04763430811405,0.000100448277051578,1000
236,0.744143038686031,0.00316656472162469,0.686163118474722,0.00210084881647976,1000
237,1.33385930723533,0.000996259697074069,1.34473496779984,0.00144402618027458,1000
238,1.12556746492576,0.00201646577311693,1.17868774381402,0.00112881785284045,1000
239,0.785012084008396,0.00254481925866396,0.868569462737788,0.00168378563781102,1000
240,1.42233689538256,0.000752564379771765,1.09846209933688,0.00074604318378497,1000
241,1.09958408691882,0.000564432635793996,1.09938769445595,0.000197541376217964,1000
242,1.74448003766713,0.00259942656921172,1.47519399154612,0.00214139844001328,1000
243,1.09698468723228,0.0005914286728238,0.953607584664575,0.000196202776539206,1000
244,0.910582087216299,0.000699820433950485,1.09341011148746,0.000249243624533229,1000
245,0.910657052947756,0.000551286495952868,1.02497981083671,0.000446797935263992,1000
246,1.05016479162275,0.00201860672972399,1.07204866860362,0.000936708218894667,1000
247,1.32477451668059,0.00141852641348291,1.185124942732,0.000593660896971841,1000
248,0.921986267409133,0.00020708875758633,0.955198241079724,0.000217502050111423,1000
249,1.05121206263377,0.000201475428834498,1.20402440232364,0.000247944513250086,1000
250,0.844010641761892,0.00197084381753522,0.882121116643102,0.000839377906129585,1000
251,0.5488176284018,0.0046694834510628,0.709454745617105,0.00301388334468035,1000
252,1.28699624683768,0.00247292477471462,1.225815276922,0.00108593042313352,1000
253,0.580180009024034,0.00498955747530297,0.641984357836609,0.00358633209058544,1000
254,1.10505930932182,0.00194669863952628,1.15418881582477,0.00173454506649639,1000
255,1.00733146308594,0.000819871476534723,1.15756396105127,0.000375692588400242,1000
256,0.782518845804887,0.0020368567521398,0.852468260327255,0.0019365716514527,1000
257,0.732048511430507,0.00539624839132294,0.775154349074347,0.00356957638044553,1000
258,1.09744194824366,0.000713284062528956,1.20701205302401,0.000290212963479997,1000
259,1.13133135923799,0.00224452669832014,1.22957342178305,0.00153398265244323,1000
260,0.949997021740195,0.00168008713250909,0.917514777451555,0.000574576962596255,1000
261,1.11921963422211,0.00182888270555106,0.907542882072919,0.00112426389623733,1000
262,1.00411997747445,0.000773771463239968,1.11664394833876,0.00102576861806038,1000
263,0.907510260725668,0.00108606605167511,1.00671514889899,0.000841171983461175,1000
264,0.987600968316609,0.0016416642993865,0.991991355274638,0.000938158606470744,1000
265,0.971646760495237,0.00207079005551233,0.941826603053587,0.00122489485205516,1000
266,1.01548831134893,0.00114978962362321,0.989601142633628,0.000761363078550979,1000
267,0.896019259739581,0.00226477246155619,1.00353966869506,0.00154551908207944,1000
268,0.976344667269909,0.000786177039901158,1.04036251147805,0.000580186679227625,1000
269,0.964350240527422,0.000196533180902775,1.00621551507835,0.000122267712352655,1000
270,1.67616566907195,0.00120946094215607,1.29867973933575,0.000810307692374624,1000
271,0.78340836881806,0.0013436089994785,0.934753906188862,0.000563521663423099,1000
272,0.993762555009793,0.000870600206663442,0.963959485849661,0.00101659811285067,1000
273,0.713199432885455,0.00143066107044286,0.926031437211207,0.00111342122787181,1000
274,1.02522277851741,0.00115082698161635,0.972879477501437,0.000863518944626301,1000
275,1.1526711740904,0.00100243917585553,0.968521347810529,0.000553881533151183,1000
276,0.904110680330869,0.00158032687014248,0.970306660073846,0.000876069527995775,1000
277,1.10224618113166,0.000952641644767313,1.21156348982108,0.000329767630084744,1000
278,1.15267941334399,0.00204456634617393,1.1239140257663,0.00132314714819064,1000
279,0.859329505661589,0.00139776947488655,1.02144870001415,0.000461656179053203,1000
280,1.31401895343815,0.000673860225080415,0.944667912402958,0.000390023884028634,1000
281,0.800420561872522,0.000362940168510714,1.00188720573245,0.000513282359403683,1000
282,0.758603771461653,0.00138993110003287,0.704028757297021,0.0012930025248884,1000
283,1.19512687168124,0.00213438635069703,1.02955069667349,0.001763969688461,1000
284,1.03051366990507,0.0021914480597383,1.03387531486794,0.00133317604803133,1000
285,1.10775554515883,0.000590235011095503,0.932858911203173,0.000708201944234271,1000
286,1.31411358537602,0.000764998141989104,1.20486173970815,0.000254416562656142,1000
287,0.729947605854714,0.00149912477095747,0.884817954438081,0.000544439637946748,1000
288,1.10555369112286,0.000349859576555745,1.25787778626208,0.000149124502630415,1000
289,0.525033779864725,0.00580807062670268,0.649278559678444,0.00383947684433343,1000
290,1.32898799715282,0.000996066939943126,0.966607341999081,0.000471633409901822,1000
291,0.585989464171703,0.00508722007360314,0.718931512959861,0.00310462492915256,1000
292,0.76630293764518,0.000714566373524014,0.930363093531974,0.000477841818663131,1000
293,0.772319038588002,0.00123445270878274,0.979185840774327,0.000877854825668881,1000
294,0.651580634578423,0.00324241203976756,0.748533399508494,0.00264157618486059,1000
295,0.82219498279002,0.00109582016611762,0.751888139053863,0.00115450652584781,1000
296,0.670597120083157,0.00243494326636324,0.752284638005834,0.00205538515951327,1000
297,1.11468159275434,0.00133731962568049,0.936179189340799,0.00106476607070975,1000
298,0.996412587994873,0.00151566364728572,0.966679615453757,0.00132132005371026,1000
299,0.997455081092348,0.000791771171780251,1.25315987537033,0.000932358146809563,1000
300,1.75735391762208,0.00145779424833394,1.31328867432233,0.00115427215545025,1000
301,0.721237362592381,0.00215567645886071,0.871834460846887,0.00092319564256792,1000
302,1.25443835221419,0.00168043028536902,1.29969333636785,0.00143334151303681,1000
303,0.851997697700182,0.00133343871822314,1.07177676914901,0.000529647037271952,1000
304,0.745313345531949,0.00183521432778699,0.718800412320711,0.00176228511518966,1000
305,0.739546460228081,0.000757348802661722,0.915924781014289,0.00095714581768909,1000
306,1.00868640971811,0.000471479493001559,1.17407444984795,0.000279343384495985,1000
307,1.09618464574385,0.0005934153688343,1.15100947770527,0.000204598351097909,1000
308,1.28014229305076,0.00176249079670591,1.1549275934669,0.000859616567772221,1000
309,1.18313314473195,0.00181027029679479,1.24305362454751,0.00103031608730725,1000
310,0.932722474061506,0.00149317733091477,1.03163893007303,0.00143932339852495,1000
311,0.664698396853841,0.00305064001811876,0.681770621174074,0.00281200056357987,1000
312,1.31448197343741,0.00104838977881584,1.13207938489534,0.00100492784570315,1000
313,0.891782358574497,0.001201078717426,1.03600091948114,0.0011703436978285,1000
314,1.13234688169102,0.000515731166363682,1.01073068063202,0.000468429189861092,1000
315,1.26925701233207,0.000875044878391726,1.18775105306119,0.00101032647426847,1000
316,1.0301131645131,0.00097133457724676,1.11395655862114,0.000889767913361488,1000
317,1.27020503609206,0.0011991200985531,1.16098792397398,0.000629206345887331,1000
318,0.672658136107849,0.00170561140552938,0.898352196045319,0.000585812594787117,1000
319,1.07844457307221,0.000485474596653984,0.961148392566442,0.00058735554691139,1000
320,1.28061288123565,0.00184962373259337,1.12600284435549,0.00136725690378482,1000
321,0.899301851413061,0.000767311309664479,1.0799267421968,0.000251208834608118,1000
322,1.38455790119229,0.00109211870389775,1.26768108051222,0.000742528279544865,1000
323,1.30683211330428,0.0007765418533467,1.26225968179486,0.000681718324590973,1000
324,1.0918314366666,0.000304182428078393,1.24858457882935,0.000118936373326399,1000
325,1.33234249737783,0.00157924171840721,1.12220025978002,0.00138075073753407,1000
326,0.829545319386272,0.00315943437982826,0.793617036190139,0.0021428458661423,1000
327,0.955472693877644,0.0011364855133594,1.09593259435554,0.00111602591288411,1000
328,0.912704377638986,0.00109119796089261,0.927673562917014,0.000756208467475579,1000
329,0.909929711154679,0.000906069482708168,0.898727202153497,0.00105749822303854,1000
330,0.698827321342221,0.000752952369241628,0.772582390113911,0.000564413374667897,1000
331,1.22531120590278,0.00189049221019899,0.989789010438991,0.000867297155593231,1000
332,1.43812059221691,0.00173053912660069,1.28051386143273,0.000992610161660087,1000
333,1.02459478511953,0.000689682721787296,0.880507455621707,0.000700061967901039,1000
334,1.40213859427775,0.00124076284451592,1.4273381897674,0.00159620826932589,1000
335,0.576732656505703,0.000929236112111355,0.791188170853913,0.000614031318590349,1000
336,0.802762834231644,0.00130590400649208,0.798253805882836,0.00106746735198468,1000
337,1.22600825720069,0.00134234635518833,1.09381747340148,0.000793435140949414,1000
338,0.720245016963788,0.00063003729008293,0.858161564140673,0.000254916278058301,1000
339,0.69433731794487,0.00451899413256885,0.77070178940338,0.00369615877968629,1000
340,0.580594715596578,0.00305697130618561,0.679401238620247,0.00232808593880999,1000
341,1.07925996158829,0.00220748891649184,1.10313210839815,0.00122033482414942,1000
342,0.758283523874514,0.00268612036245816,0.742082835681047,0.00201689353065674,1000
343,1.17441964929856,0.000772690012549251,1.08315973572511,0.000714613332429394,1000
344,0.967624132486999,0.000775876724166773,1.04520655005495,0.000484124393085865,1000
345,1.35426535314547,0.0025923164229012,1.31119880546395,0.00163719289475897,1000
346,0.60305748446185,0.00288707723789433,0.798537486336696,0.00164093377570021,1000
347,0.827873150411539,0.00240810563934252,0.93040131352092,0.00118381950587659,1000
348,0.988913002112027,0.000679196890105857,0.973829588186545,0.000747045423104974,1000
349,1.32629472259105,0.000986840493861182,1.37450198491173,0.00139251323339767,1000
350,1.41591997611048,0.00150009527168531,1.41335403229444,0.0016047625501841,1000
351,0.943237506437804,0.000260795341212095,1.11289631588822,0.00021523082847996,1000
352,0.956312846714177,0.0020370857506422,0.994260161833108,0.0012585317880655,1000
353,1.07035518393357,0.00230765573358933,1.08945152089722,0.00159341325807065,1000
354,1.10188414925032,0.000897154305380747,0.8453107934502,0.000806554034894943,1000
355,0.736045139274956,0.000569033025665696,0.85150448687023,0.00023503261112686,1000
356,1.01656725882346,0.000852796034145479,1.10069736058236,0.000512968968284792,1000
357,1.43923233636907,0.00158322095581833,1.18926057445415,0.0011818877458073,1000
