scenario,config,n_trials,pass_pct,lo,hi,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,model
ke_up_080,F3B,10000,3.26,2.92948772531078,3.62640844238006,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
ke_up_080,F3C,10000,3.47,3.1287811116642,3.84695377671097,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
ke_up_080,G2,10000,5.71,5.27199916019718,6.18201541547736,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
ke_up_080,AUClast_only,10000,3.67,3.31891143201197,4.05666985701492,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
ke_up_080,AUCinf_only,10000,5.71,5.27199916019718,6.18201541547736,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
F_down_080,P2,10000,3.7,3.34745689092521,4.08810135819944,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,F3A,10000,3.03,2.71165660692543,3.38441620001593,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,F3B,10000,3.55,3.20479646366061,3.93087698497525,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,F3C,10000,3.56,3.21430188156563,3.94136388710281,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,G2,10000,8.33,7.80426192331542,8.88774050089677,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,AUClast_only,10000,3.74,3.38552764822138,4.12999988103362,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_down_080,AUCinf_only,10000,9.57,9.00884575359231,10.1622043546606,F,down,0.8,0.871335777735966,0.799619025640266,0.852142118063974,k2020
F_up_125,P2,10000,3.41,3.07180293534988,3.78397803282977,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,F3A,10000,2.67,2.37175657034417,3.00459271542408,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,F3B,10000,3.22,2.89156957552651,3.58435731203399,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,F3C,10000,3.26,2.92948772531078,3.62640844238006,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,G2,10000,7.88,7.36796177532672,8.42438624741908,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,AUClast_only,10000,3.43,3.09079243265577,3.80497317558904,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
F_up_125,AUCinf_only,10000,8.94,8.39643468487857,9.51509926132139,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,k2020
V2_up_080,P2,10000,5.32,4.89702817745753,5.77728591694613,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,F3A,10000,1.02,0.841015237783062,1.23660124260842,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,F3B,10000,3.5,3.1572809892696,3.87843085920333,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,F3C,10000,4.86,4.45560655083166,5.29906082207302,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,G2,10000,1.1,0.91352699531944,1.32402804533273,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,AUClast_only,10000,5.34,4.91624202232057,5.79805671214826,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
V2_up_080,AUCinf_only,10000,1.1,0.91352699531944,1.32402804533273,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,k2020
Vmax_down_125,P2,10000,2.72,2.4188809476051,3.05742993832608,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,F3A,10000,2.71,2.4094537831905,3.04686478270809,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,F3B,10000,2.7,2.40002775709775,3.03629848876825,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,F3C,10000,2.72,2.4188809476051,3.05742993832608,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,G2,10000,27.6,26.7325907809694,28.484612346037,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,AUClast_only,10000,2.72,2.4188809476051,3.05742993832608,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
Vmax_down_125,AUCinf_only,10000,27.61,26.7424888159396,28.4947066310993,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,k2020
