variant,model_label,model_label_en,schedule,grp,n,n_subjects,pct_of_subjects,pct_of_B0_reliable,window_B0_median,window_median,HL_B0_median,HL_median,lower_B0_median,lower_median,upper_B0_median,upper_median,npts_B0_median,npts_median,span_B0_median,span_median,rsq_B0_median,rsq_median,d_window_median,d_HL_median,d_lower_median,d_upper_median,d_npts_median,d_rsq_median,window_unchanged_pct,window_shorter_pct,window_longer_pct,HL_longer_pct,HL_shorter_pct,lower_later_pct,upper_later_pct,npts_fewer_pct,npts3_B0_pct,npts3_pct,rsq_higher_pct,mean_dlog_window,mean_dlog_HL,mean_dlog_span,window_with_added_day_pct,HL_lt1_pct,other_flag_pct,nominal_map_consistent_pct,window_share_of_dlog_span
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D4,gained_from_span,614,20000,3.07,,13.6810981465969,17.4681185649242,7.61392893911434,5.47388780238244,21.7232680043671,21.8379238566849,35.3516518808901,39.5929722927976,3,4,1.81914148081576,3.0895593256392,0.987320750824453,0.912872782348922,4.01008592545986,-2.22710014939966,0,4.14751638813565,1,-0.0647440026699506,0,37.4592833876222,61.4006514657981,13.0293159609121,86.970684039088,37.4592833876222,87.2964169381108,2.28013029315961,94.299674267101,33.3876221498371,14.0065146579805,0.151809535734249,-0.433281287740697,0.585090823474947,100,0,0,99.8371335504886,0.25946319723941
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),Bminus,lost_span,981,20000,4.905,5.78249336870027,20.9930695844814,14.6491412371397,6.52978351066247,10.6937955682512,28.1462053032592,27.6882370859385,49.0707844593562,41.9814330106601,4,3,3.12727440819358,1.6637170660266,0.917502672386463,0.970628563161736,-6.66750376857817,3.4417670466779,0,-6.96824647672474,-1,0.0368774256402205,0,72.17125382263,27.217125382263,92.8644240570846,7.13557594291539,28.9500509683996,0,61.8756371049949,36.085626911315,69.2150866462793,66.8705402650357,-0.251756608086304,0.513849474086526,-0.765606082172829,0,0,16.2079510703364,99.8980632008155,0.328833082636707
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),Bminus,stayed_reliable,15770,20000,78.85,92.9560860595343,18.749264567974,20.3780608496163,5.52301499376255,5.82594107877863,20.0883243719582,14.2177182480809,41.0852842559107,41.06666953885,4,4,3.4826471093771,3.33573251594104,0.94293543844436,0.945772477067046,0,0,0,0,0,0,78.2117945466075,8.43373493975904,9.20735573874445,15.3646163601776,6.42358909321497,3.12618896639188,0.164870006341154,11.9403931515536,45.6436271401395,44.8890298034242,12.4667089410273,0.0269058469866158,0.0609934678839561,-0.0340876208973403,0,0,0,99.3785668991757,
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),Bminus,gained_from_span,217,20000,1.085,,13.9488235074095,28.2421784922481,8.29169325560994,11.0019897909731,41.3131488510408,21.3416221388616,55.4408139372245,55.4548863177188,3,5,1.72159043367065,2.61688711700185,0.989201726328178,0.943786815100991,14.2952632209053,1.87084206919553,-20.1024599377997,0,2,-0.0378135655890892,0,0.921658986175115,95.3917050691244,71.4285714285714,28.5714285714286,0.460829493087558,0.460829493087558,4.14746543778802,95.3917050691244,28.110599078341,12.9032258064516,0.689621059256437,0.162375047822872,0.527246011433565,0,0,0,99.5391705069125,1.30796828103332
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D1,lost_span,1136,20000,5.68,6.69613910993221,21.4860251799691,7.303970933659,7.41483190029491,4.82539663417662,21.5576320032124,41.0915599095169,48.3100429687183,48.3068500976078,4,3,2.97076861844578,1.67362855501463,0.950719363691794,0.988033464907669,-14.2343190168031,-2.32407024456532,14.8579104669625,0,-1,0.0283842991705021,0,98.6795774647887,0,15.1408450704225,84.8591549295775,98.3274647887324,29.4894366197183,65.0528169014085,31.6021126760563,89.2605633802817,81.4260563380282,-1.04234589762421,-0.382022645865007,-0.660323251759201,99.8239436619718,0,0.704225352112676,99.6478873239437,1.57853883661864
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D1,stayed_reliable,15226,20000,76.13,89.7494842322429,18.4079260331346,14.6202791016549,5.44707921056881,4.47116530179726,20.1378382244147,21.10310304421,41.1202662473079,41.1939119764138,4,4,3.51668443755538,3.54056560893932,0.94100225175856,0.937874697133598,0,-0.00565184976420219,0,0,0,0,31.0390122159464,33.0553001444897,22.560094575069,18.8296335216078,50.1313542624458,32.9305135951662,31.0455799290687,18.0152370944437,46.1775909628268,41.2583738342309,31.8074346512544,-0.21308053811808,-0.214288089017439,0.00120755089935897,68.9347169315644,0,0,99.1856035728359,
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D1,gained_from_span,622,20000,3.11,,13.8705957259517,23.7944735463243,8.0637119753654,7.11566437232786,27.5658515696414,20.5492900365498,41.3780339923687,44.6041022446007,3,6,1.77607510131672,3.1865326956123,0.988696138353176,0.916438591646814,9.71544366434682,-1.25222659988542,-7.12652617355343,2.75510432687588,3,-0.0518171154193849,0,20.4180064308682,77.8135048231511,24.4372990353698,75.5627009646302,20.5787781350482,71.0610932475884,3.85852090032154,89.2282958199357,16.8810289389068,15.4340836012862,0.389538781726884,-0.270330122063161,0.659868903790045,100,0,0,99.8392282958199,0.590327532468216
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D2,lost_span,1068,20000,5.34,6.29531388152078,21.5495321281487,6.90920033561997,7.4461090254734,4.49464829134032,21.6312065222301,41.9425337135326,48.3830168142449,48.5521440440789,4,3,2.9869762386875,1.67324335264387,0.946122581110234,0.987646666826158,-14.6170254279859,-2.71534430682752,16.6426448647399,0,-1,0.0320410400255817,0,98.9700374531835,0.280898876404494,10.8614232209738,89.1385767790262,98.5955056179775,43.0711610486891,65.4494382022472,31.4606741573034,88.1086142322097,82.1161048689139,-1.13787393602498,-0.461760838662349,-0.676113097362635,99.812734082397,0,0.468164794007491,99.438202247191,1.68296390125199
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D2,stayed_reliable,15201,20000,76.005,89.6021220159151,18.4224318871275,14.4608126458479,5.46138784614275,4.29357752271385,20.1156163602136,21.2532235267572,41.1092490805313,41.1874912516214,4,4,3.51225065039433,3.58523397209599,0.941384174607318,0.935880016287611,0,-0.280086579910925,0,0,0,0,31.0900598644826,35.5568712584698,24.1234129333597,16.00552595224,52.9044141832774,35.4976646273272,38.9053351753174,19.0579567133741,46.1022301164397,41.6156831787382,30.2282744556279,-0.250149358631655,-0.26116344431663,0.0110140856849749,68.8836260772318,0,0,99.052693901717,
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D2,gained_from_span,671,20000,3.355,,13.8746912339702,23.1200672443956,8.10854993299844,6.85559771742815,27.8084529852495,20.9647560054436,41.5235059279949,44.9151420891285,3,6,1.76643013525329,3.17811463050218,0.988682697090669,0.912633802747866,8.41685784352012,-1.76083660932917,-6.48325836635195,2.94593994366005,3,-0.0592368425199417,0,24.7391952309985,74.3666169895678,19.3740685543964,80.6259314456036,25.6333830104322,80.6259314456036,3.725782414307,88.9716840536513,19.2250372578241,15.946348733234,0.33322347035134,-0.342254408948086,0.675477879299425,100,0,0,99.7019374068554,0.4933151485241
