pk_model,scenario,endpoint,analysis_model,n_trials,mean_log_gmr,sd_log_gmr,se_median,df_median,true_ratio,bias_log,bias_mc_se,sd_se_ratio,bias_lo,bias_hi,bias_pct,sd_se_lo,sd_se_hi,pred_pct,theory_boundary_pct,bias_dir
k2016,ka_down_080,AUCinf_B,M0,10000,-0.1873577876558,0.0543153536113743,0.055098898,226,0.799297411482507,0.0366643851801445,0.000543153536113743,0.985779309259041,0.035599823811286,0.037728946549003,3.73448141168395,0.972115593904541,0.999440423034643,15.4672302581207,4.83930552792083,toward_1
k2016,ka_down_080,AUCinf_B,M1,10000,-0.18803143305509,0.0542681485089842,0.053712302,225,0.799297411482507,0.0359907397808542,0.000542681485089842,1.01034858846646,0.0349271036150014,0.037054375946707,3.66462468750537,0.99634432261105,1.02435018790197,16.1643594691318,4.83522026471418,toward_1
k2016,ka_down_080,AUCinf_B,M2,10000,-0.1883507148709,0.0536756265585882,0.0531031765,225,0.799297411482507,0.0356714579650448,0.000536756265585882,1.01077995887098,0.0346194350160203,0.0367234809140694,3.63153174116908,0.996769713865502,1.02478753631812,16.21073627374,4.83335582325488,toward_1
k2016,ka_down_080,AUCinf_C,M0,10000,-0.230920426640501,0.0596796776577194,0.059621079,232,0.799297411482507,-0.00689825380455678,0.000596796776577194,1.00098285134557,-0.00806795399273767,-0.00572855361637588,-0.687451546750229,0.987108402341559,1.01485465864688,3.75267859810918,4.85130692553022,away_from_1
k2016,ka_down_080,AUCinf_C,M1,10000,-0.230917315810901,0.0596659143874638,0.0581728145,231,0.799297411482507,-0.00689514297495686,0.000596659143874638,1.02566662624625,-0.00806457340799765,-0.00572571254191607,-0.687142601854329,1.01145003973646,1.03988050591017,4.08910841792825,4.84765799044618,away_from_1
k2016,ka_down_080,AUCinf_C,M2,10000,-0.230962442404201,0.0590999910981839,0.057509404,231,0.799297411482507,-0.00694026956825639,0.000590999910981839,1.02765786093321,-0.00809860810864717,-0.0057819310278656,-0.691624151660242,1.01341367426616,1.04189933549931,4.0988446710612,4.84592278684151,away_from_1
k2016,ka_down_080,AUCinf_Ci,M0,10000,-0.2270376022625,0.0593795676893065,0.059339934,232,0.799297411482507,-0.00301542942655544,0.000593795676893065,1.00066790922461,-0.00417924756744143,-0.00185161128566946,-0.301088758558943,0.986797825578502,1.01453535199919,4.30879063570755,4.8506111474739,away_from_1
k2016,ka_down_080,AUCinf_Ci,M1,10000,-0.227034542628299,0.0593650762587501,0.0579191005,231,0.799297411482507,-0.00301236979235434,0.000593650762587501,1.02496543879769,-0.00417590390642058,-0.0018488356782881,-0.300783715893638,1.01075857132503,1.03916960127499,4.67913284494489,4.84699902286821,away_from_1
k2016,ka_down_080,AUCinf_Ci,M2,10000,-0.2270784546784,0.0588085338571998,0.0572595565,231,0.799297411482507,-0.00305628184245599,0.000588085338571998,1.02705185739956,-0.00420890792589315,-0.00190365575901883,-0.305161616752192,1.01281607044196,1.04128493385551,4.69780692125237,4.8452589871352,away_from_1
k2016,ka_down_080,AUCinf_true,M0,10000,-0.2238720669223,0.0564842312242156,0.0568546855,232,0.799297411482507,0.000150105913644116,0.000564842312242156,0.993484190924169,-0.000956964675294837,0.00125717650258307,0.0150117180100384,0.97971367954654,1.00725208038888,4.69497701778732,4.84416446403415,none
